id_prov;prov;var1;var2;svar1;svar2;value;value_abs;covar
70;San Juan;H__19A_01_PORC;H__19A_02_PORC;Con Heladera PORC;Sin Heladera PORC;-1.000;1.000;-104.069
70;San Juan;P__09_07_PORC;P__09_02_PORC;Universitario PORC;Primario PORC;-0.893;0.893;-119.352
70;San Juan;P__09_07_PORC;H__19D_02_PORC;Universitario PORC;Sin teléfono de línea PORC;-0.851;0.851;-220.007
70;San Juan;P__09_07_PORC;H__19B_02_PORC;Universitario PORC;Sin computadora PORC;-0.862;0.862;-164.602
70;San Juan;P__09_07_PORC;H__19B_01_PORC;Universitario PORC;Con computadora PORC;0.862;0.862;164.601
70;San Juan;P__09_07_PORC;H__19D_01_PORC;Universitario PORC;Con teléfono de línea PORC;0.851;0.851;220.006
70;San Juan;H__12_02_PORC;V__INCALSERV_02_PORC;A cámara séptica y pozo ciego PORC;Calidad de Servicios Basicos Basico PORC;0.939;0.939;512.204
70;San Juan;V__V00_04_PORC;V__TIPVV_01_PORC;Campamento/obrador PORC;Viviendas particulares PORC;-0.932;0.932;-2.174
70;San Juan;V__V00_04_PORC;V__TIPVV_02_PORC;Campamento/obrador PORC;Viviendas colectivas PORC;0.932;0.932;2.174
70;San Juan;H__07_01_PORC;H__06_07_PORC;Con revestimiento interior o cielorraso del techo PORC;Caña, palma, tabla o paja con o sin barro PORC;-0.882;0.882;-552.159
70;San Juan;H__07_01_PORC;V__INCALCONS_03_PORC;Con revestimiento interior o cielorraso del techo PORC;Calidad constructiva Insuficiente PORC;-0.856;0.856;-469.954
70;San Juan;H__07_01_PORC;H__07_02_PORC;Con revestimiento interior o cielorraso del techo PORC;Sin revestimiento interior o cielorraso del techo PORC;-1.000;1.000;-601.098
70;San Juan;H__07_01_PORC;H__05_01_PORC;Con revestimiento interior o cielorraso del techo PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.881;0.881;631.167
70;San Juan;H__07_01_PORC;H__19B_02_PORC;Con revestimiento interior o cielorraso del techo PORC;Sin computadora PORC;-0.853;0.853;-400.426
70;San Juan;H__07_01_PORC;H__19B_01_PORC;Con revestimiento interior o cielorraso del techo PORC;Con computadora PORC;0.853;0.853;400.426
70;San Juan;H__07_01_PORC;V__INCALCONS_01_PORC;Con revestimiento interior o cielorraso del techo PORC;Calidad constructiva Satisfactoria PORC;0.939;0.939;536.468
70;San Juan;H__07_01_PORC;V__INMAT_01_PORC;Con revestimiento interior o cielorraso del techo PORC;Calidad 1 PORC;0.941;0.941;538.021
70;San Juan;V__INCALCONS_01_PORC;H__19D_02_PORC;Calidad constructiva Satisfactoria PORC;Sin teléfono de línea PORC;-0.871;0.871;-525.917
70;San Juan;V__INCALCONS_01_PORC;H__07_02_PORC;Calidad constructiva Satisfactoria PORC;Sin revestimiento interior o cielorraso del techo PORC;-0.939;0.939;-536.468
70;San Juan;V__INCALCONS_01_PORC;H__05_01_PORC;Calidad constructiva Satisfactoria PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.912;0.912;620.538
70;San Juan;V__INCALCONS_01_PORC;H__19B_02_PORC;Calidad constructiva Satisfactoria PORC;Sin computadora PORC;-0.859;0.859;-382.815
70;San Juan;V__INCALCONS_01_PORC;H__19B_01_PORC;Calidad constructiva Satisfactoria PORC;Con computadora PORC;0.859;0.859;382.815
70;San Juan;V__INCALCONS_01_PORC;H__07_01_PORC;Calidad constructiva Satisfactoria PORC;Con revestimiento interior o cielorraso del techo PORC;0.939;0.939;536.468
70;San Juan;V__INCALCONS_01_PORC;H__19D_01_PORC;Calidad constructiva Satisfactoria PORC;Con teléfono de línea PORC;0.871;0.871;525.917
70;San Juan;V__INCALCONS_01_PORC;V__INMAT_01_PORC;Calidad constructiva Satisfactoria PORC;Calidad 1 PORC;0.998;0.998;542.420
70;San Juan;H__ALGUNBI_01_PORC;H__ALGUNBI_02_PORC;Sin NBI PORC;Al menos un indicador NBI PORC;-1.000;1.000;-98.194
70;San Juan;H__ALGUNBI_01_PORC;H__10_02_PORC;Sin NBI PORC;HOGAR NO Tiene baño o letrina PORC;-0.856;0.856;-62.948
70;San Juan;H__ALGUNBI_01_PORC;H__10_01_PORC;Sin NBI PORC;HOGAR SI Tiene baño o letrina PORC;0.856;0.856;62.948
70;San Juan;H__19D_01_PORC;P__09_02_PORC;Con teléfono de línea PORC;Primario PORC;-0.885;0.885;-307.410
70;San Juan;H__19D_01_PORC;H__19D_02_PORC;Con teléfono de línea PORC;Sin teléfono de línea PORC;-1.000;1.000;-671.339
70;San Juan;H__19D_01_PORC;H__05_01_PORC;Con teléfono de línea PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.912;0.912;690.359
70;San Juan;H__19D_01_PORC;H__19B_02_PORC;Con teléfono de línea PORC;Sin computadora PORC;-0.904;0.904;-448.438
70;San Juan;H__19D_01_PORC;H__14_01_PORC;Con teléfono de línea PORC;Gas de red PORC;0.867;0.867;842.682
70;San Juan;H__19D_01_PORC;H__19B_01_PORC;Con teléfono de línea PORC;Con computadora PORC;0.904;0.904;448.438
70;San Juan;H__19D_01_PORC;P__12_01_PORC;Con teléfono de línea PORC;Si tiliza computadora PORC;0.892;0.892;401.258
70;San Juan;H__19D_01_PORC;P__09_07_PORC;Con teléfono de línea PORC;Universitario PORC;0.851;0.851;220.006
70;San Juan;H__19D_01_PORC;V__INCALCONS_01_PORC;Con teléfono de línea PORC;Calidad constructiva Satisfactoria PORC;0.871;0.871;525.917
70;San Juan;H__19D_01_PORC;V__INMAT_01_PORC;Con teléfono de línea PORC;Calidad 1 PORC;0.872;0.872;526.928
70;San Juan;H__08_01_PORC;H__11_01_PORC;Por cañeria dentro de la vivienda PORC;Si tiene cadena y mochila en el baño PORC;0.962;0.962;369.041
70;San Juan;H__08_01_PORC;H__05_03_PORC;Por cañeria dentro de la vivienda PORC;Tierra o ladrillo suelto PORC;-0.897;0.897;-240.198
70;San Juan;H__08_01_PORC;H__11_02_PORC;Por cañeria dentro de la vivienda PORC;No tiene cadena y mochila en el baño PORC;-0.921;0.921;-271.201
70;San Juan;H__08_01_PORC;H__08_02_PORC;Por cañeria dentro de la vivienda PORC;Fuera de la vivienda pero dentro del terreno PORC;-0.873;0.873;-234.440
70;San Juan;V__TIPVV_02_PORC;V__TIPVV_01_PORC;Viviendas colectivas PORC;Viviendas particulares PORC;-1.000;1.000;-4.311
70;San Juan;V__TIPVV_02_PORC;V__V00_04_PORC;Viviendas colectivas PORC;Campamento/obrador PORC;0.932;0.932;2.174
70;San Juan;P__02_01_PORC;P__02_02_PORC;Hombre PORC;Mujer PORC;-1.000;1.000;-28.829
70;San Juan;V__INMAT_04_PORC;H__06_07_PORC;Calidad 4 PORC;Caña, palma, tabla o paja con o sin barro PORC;0.952;0.952;512.292
70;San Juan;V__INMAT_04_PORC;V__INCALCONS_03_PORC;Calidad 4 PORC;Calidad constructiva Insuficiente PORC;0.990;0.990;466.784
70;San Juan;H__10_01_PORC;H__ALGUNBI_02_PORC;HOGAR SI Tiene baño o letrina PORC;Al menos un indicador NBI PORC;-0.856;0.856;-62.948
70;San Juan;H__10_01_PORC;H__10_02_PORC;HOGAR SI Tiene baño o letrina PORC;HOGAR NO Tiene baño o letrina PORC;-1.000;1.000;-55.040
70;San Juan;H__10_01_PORC;H__ALGUNBI_01_PORC;HOGAR SI Tiene baño o letrina PORC;Sin NBI PORC;0.856;0.856;62.948
70;San Juan;V__INMAT_01_PORC;H__19D_02_PORC;Calidad 1 PORC;Sin teléfono de línea PORC;-0.872;0.872;-526.928
70;San Juan;V__INMAT_01_PORC;H__07_02_PORC;Calidad 1 PORC;Sin revestimiento interior o cielorraso del techo PORC;-0.941;0.941;-538.021
70;San Juan;V__INMAT_01_PORC;H__05_01_PORC;Calidad 1 PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.914;0.914;622.889
70;San Juan;V__INMAT_01_PORC;H__19B_02_PORC;Calidad 1 PORC;Sin computadora PORC;-0.859;0.859;-383.633
70;San Juan;V__INMAT_01_PORC;H__19B_01_PORC;Calidad 1 PORC;Con computadora PORC;0.859;0.859;383.633
70;San Juan;V__INMAT_01_PORC;H__07_01_PORC;Calidad 1 PORC;Con revestimiento interior o cielorraso del techo PORC;0.941;0.941;538.021
70;San Juan;V__INMAT_01_PORC;V__INCALCONS_01_PORC;Calidad 1 PORC;Calidad constructiva Satisfactoria PORC;0.998;0.998;542.420
70;San Juan;V__INMAT_01_PORC;H__19D_01_PORC;Calidad 1 PORC;Con teléfono de línea PORC;0.872;0.872;526.928
70;San Juan;H__08_02_PORC;H__08_01_PORC;Fuera de la vivienda pero dentro del terreno PORC;Por cañeria dentro de la vivienda PORC;-0.873;0.873;-234.440
90;Tucumán;V__TOTHOG_01_PORC;V__02_01_PORC;Con un hogar PORC;Con personas presentes PORC;0.909;0.909;184.469
90;Tucumán;H__12_01_PORC;V__INCALSERV_01_PORC;A red publica (cloaca) PORC;Calidad de Servicios Basicos Satisfactorio PORC;0.981;0.981;1442.839
90;Tucumán;V__URP_01_PORC;V__URP_03_PORC;Area Urbano PORC;Area Rural disperso PORC;-0.933;0.933;-2081.836
90;Tucumán;H__ALGUNBI_02_PORC;H__ALGUNBI_01_PORC;Al menos un indicador NBI PORC;Sin NBI PORC;-0.901;0.901;-154.261
90;Tucumán;H__11_01_PORC;V__INCALCONS_03_PORC;Si tiene cadena y mochila en el baño PORC;Calidad constructiva Insuficiente PORC;-0.884;0.884;-545.662
90;Tucumán;H__11_01_PORC;H__11_02_PORC;Si tiene cadena y mochila en el baño PORC;No tiene cadena y mochila en el baño PORC;-0.917;0.917;-463.258
90;Tucumán;H__11_01_PORC;H__08_01_PORC;Si tiene cadena y mochila en el baño PORC;Por cañeria dentro de la vivienda PORC;0.942;0.942;658.521
90;Tucumán;P__12_02_PORC;P__09_02_PORC;No utiliza computadora PORC;Primario PORC;0.946;0.946;335.173
90;Tucumán;P__12_02_PORC;H__19D_02_PORC;No utiliza computadora PORC;Sin teléfono de línea PORC;0.898;0.898;554.814
90;Tucumán;P__12_02_PORC;H__07_02_PORC;No utiliza computadora PORC;Sin revestimiento interior o cielorraso del techo PORC;0.851;0.851;471.651
90;Tucumán;P__12_02_PORC;H__05_01_PORC;No utiliza computadora PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;-0.852;0.852;-504.325
90;Tucumán;P__12_02_PORC;H__19B_02_PORC;No utiliza computadora PORC;Sin computadora PORC;0.954;0.954;440.185
90;Tucumán;P__12_02_PORC;H__14_01_PORC;No utiliza computadora PORC;Gas de red PORC;-0.858;0.858;-652.191
90;Tucumán;P__12_02_PORC;H__19B_01_PORC;No utiliza computadora PORC;Con computadora PORC;-0.933;0.933;-424.323
90;Tucumán;P__12_02_PORC;P__12_01_PORC;No utiliza computadora PORC;Si tiliza computadora PORC;-0.959;0.959;-407.648
90;Tucumán;P__12_02_PORC;H__19D_01_PORC;No utiliza computadora PORC;Con teléfono de línea PORC;-0.878;0.878;-538.952
90;Tucumán;H__05_03_PORC;V__INMAT_04_PORC;Tierra o ladrillo suelto PORC;Calidad 4 PORC;0.936;0.936;164.655
90;Tucumán;V__TIPVV_01_PORC;V__TIPVV_02_PORC;Viviendas particulares PORC;Viviendas colectivas PORC;-1.000;1.000;-0.127
90;Tucumán;V__INCALSERV_03_PORC;V__INCALCONS_03_PORC;Calidad de Servicios BasicosInsuficiente PORC;Calidad constructiva Insuficiente PORC;0.892;0.892;646.782
90;Tucumán;V__INCALSERV_03_PORC;H__12_03_PORC;Calidad de Servicios BasicosInsuficiente PORC;Sólo a pozo ciego PORC;0.875;0.875;632.409
90;Tucumán;V__INCALSERV_02_PORC;H__12_02_PORC;Calidad de Servicios Basicos Basico PORC;A cámara séptica y pozo ciego PORC;0.877;0.877;340.826
90;Tucumán;V__INCALCONS_03_PORC;H__11_01_PORC;Calidad constructiva Insuficiente PORC;Si tiene cadena y mochila en el baño PORC;-0.884;0.884;-545.662
90;Tucumán;V__INCALCONS_03_PORC;V__INCALSERV_03_PORC;Calidad constructiva Insuficiente PORC;Calidad de Servicios BasicosInsuficiente PORC;0.892;0.892;646.782
90;Tucumán;V__INCALCONS_03_PORC;H__11_02_PORC;Calidad constructiva Insuficiente PORC;No tiene cadena y mochila en el baño PORC;0.885;0.885;438.295
90;Tucumán;V__INCALCONS_03_PORC;H__05_01_PORC;Calidad constructiva Insuficiente PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;-0.856;0.856;-604.373
90;Tucumán;V__INCALCONS_03_PORC;H__08_01_PORC;Calidad constructiva Insuficiente PORC;Por cañeria dentro de la vivienda PORC;-0.903;0.903;-619.254
90;Tucumán;V__INCALCONS_03_PORC;H__08_02_PORC;Calidad constructiva Insuficiente PORC;Fuera de la vivienda pero dentro del terreno PORC;0.877;0.877;460.573
90;Tucumán;H__19C_02_PORC;H__19C_01_PORC;Sin teléfono celular PORC;Con teléfono celular PORC;-0.853;0.853;-98.070
90;Tucumán;H__19C_01_PORC;H__19C_02_PORC;Con teléfono celular PORC;Sin teléfono celular PORC;-0.853;0.853;-98.070
90;Tucumán;P__09_02_PORC;P__12_02_PORC;Primario PORC;No utiliza computadora PORC;0.946;0.946;335.173
90;Tucumán;P__09_02_PORC;H__19D_02_PORC;Primario PORC;Sin teléfono de línea PORC;0.874;0.874;449.354
90;Tucumán;P__09_02_PORC;H__07_02_PORC;Primario PORC;Sin revestimiento interior o cielorraso del techo PORC;0.873;0.873;402.907
90;Tucumán;P__09_02_PORC;H__05_01_PORC;Primario PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;-0.868;0.868;-428.161
90;Tucumán;P__09_02_PORC;H__19B_02_PORC;Primario PORC;Sin computadora PORC;0.928;0.928;356.859
90;Tucumán;P__09_02_PORC;H__14_01_PORC;Primario PORC;Gas de red PORC;-0.861;0.861;-545.052
90;Tucumán;P__09_02_PORC;H__19B_01_PORC;Primario PORC;Con computadora PORC;-0.913;0.913;-345.616
90;Tucumán;P__09_02_PORC;P__12_01_PORC;Primario PORC;Si tiliza computadora PORC;-0.921;0.921;-326.128
90;Tucumán;P__09_02_PORC;V__INCALCONS_01_PORC;Primario PORC;Calidad constructiva Satisfactoria PORC;-0.858;0.858;-359.065
90;Tucumán;P__09_02_PORC;H__19D_01_PORC;Primario PORC;Con teléfono de línea PORC;-0.857;0.857;-438.111
90;Tucumán;H__19D_02_PORC;P__12_02_PORC;Sin teléfono de línea PORC;No utiliza computadora PORC;0.898;0.898;554.814
90;Tucumán;H__19D_02_PORC;P__09_02_PORC;Sin teléfono de línea PORC;Primario PORC;0.874;0.874;449.354
90;Tucumán;H__19D_02_PORC;H__05_01_PORC;Sin teléfono de línea PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;-0.854;0.854;-734.270
90;Tucumán;H__19D_02_PORC;H__19B_02_PORC;Sin teléfono de línea PORC;Sin computadora PORC;0.902;0.902;604.583
90;Tucumán;H__19D_02_PORC;H__14_01_PORC;Sin teléfono de línea PORC;Gas de red PORC;-0.873;0.873;-963.888
90;Tucumán;H__19D_02_PORC;H__19B_01_PORC;Sin teléfono de línea PORC;Con computadora PORC;-0.880;0.880;-581.220
90;Tucumán;H__19D_02_PORC;P__12_01_PORC;Sin teléfono de línea PORC;Si tiliza computadora PORC;-0.885;0.885;-546.340
90;Tucumán;H__19D_02_PORC;V__INCALCONS_01_PORC;Sin teléfono de línea PORC;Calidad constructiva Satisfactoria PORC;-0.874;0.874;-638.291
90;Tucumán;H__19D_02_PORC;H__19D_01_PORC;Sin teléfono de línea PORC;Con teléfono de línea PORC;-0.980;0.980;-873.928
90;Tucumán;H__19D_02_PORC;V__INMAT_01_PORC;Sin teléfono de línea PORC;Calidad 1 PORC;-0.863;0.863;-616.129
90;Tucumán;H__19A_02_PORC;H__19A_01_PORC;Sin Heladera PORC;Con Heladera PORC;-0.921;0.921;-197.005
90;Tucumán;H__07_02_PORC;P__12_02_PORC;Sin revestimiento interior o cielorraso del techo PORC;No utiliza computadora PORC;0.851;0.851;471.651
90;Tucumán;H__07_02_PORC;P__09_02_PORC;Sin revestimiento interior o cielorraso del techo PORC;Primario PORC;0.873;0.873;402.907
90;Tucumán;H__07_02_PORC;H__05_01_PORC;Sin revestimiento interior o cielorraso del techo PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;-0.887;0.887;-684.426
90;Tucumán;H__07_02_PORC;H__19B_02_PORC;Sin revestimiento interior o cielorraso del techo PORC;Sin computadora PORC;0.882;0.882;530.280
90;Tucumán;H__07_02_PORC;H__19B_01_PORC;Sin revestimiento interior o cielorraso del techo PORC;Con computadora PORC;-0.866;0.866;-512.962
90;Tucumán;H__07_02_PORC;H__07_01_PORC;Sin revestimiento interior o cielorraso del techo PORC;Con revestimiento interior o cielorraso del techo PORC;-0.976;0.976;-704.570
90;Tucumán;H__07_02_PORC;V__INCALCONS_01_PORC;Sin revestimiento interior o cielorraso del techo PORC;Calidad constructiva Satisfactoria PORC;-0.895;0.895;-586.208
90;Tucumán;H__07_02_PORC;V__INMAT_01_PORC;Sin revestimiento interior o cielorraso del techo PORC;Calidad 1 PORC;-0.899;0.899;-575.722
90;Tucumán;H__11_02_PORC;H__11_01_PORC;No tiene cadena y mochila en el baño PORC;Si tiene cadena y mochila en el baño PORC;-0.917;0.917;-463.258
90;Tucumán;H__11_02_PORC;V__INCALCONS_03_PORC;No tiene cadena y mochila en el baño PORC;Calidad constructiva Insuficiente PORC;0.885;0.885;438.295
90;Tucumán;H__11_02_PORC;H__08_01_PORC;No tiene cadena y mochila en el baño PORC;Por cañeria dentro de la vivienda PORC;-0.875;0.875;-490.691
90;Tucumán;V__02_01_PORC;V__TOTHOG_01_PORC;Con personas presentes PORC;Con un hogar PORC;0.909;0.909;184.469
90;Tucumán;H__05_01_PORC;P__12_02_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;No utiliza computadora PORC;-0.852;0.852;-504.325
90;Tucumán;H__05_01_PORC;V__INCALCONS_03_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Calidad constructiva Insuficiente PORC;-0.856;0.856;-604.373
90;Tucumán;H__05_01_PORC;P__09_02_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Primario PORC;-0.868;0.868;-428.161
90;Tucumán;H__05_01_PORC;H__19D_02_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Sin teléfono de línea PORC;-0.854;0.854;-734.270
90;Tucumán;H__05_01_PORC;H__07_02_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Sin revestimiento interior o cielorraso del techo PORC;-0.887;0.887;-684.426
90;Tucumán;H__05_01_PORC;H__19B_02_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Sin computadora PORC;-0.860;0.860;-552.817
90;Tucumán;H__05_01_PORC;H__14_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Gas de red PORC;0.864;0.864;914.196
90;Tucumán;H__05_01_PORC;H__19B_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Con computadora PORC;0.903;0.903;571.628
90;Tucumán;H__05_01_PORC;P__12_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Si tiliza computadora PORC;0.894;0.894;528.985
90;Tucumán;H__05_01_PORC;H__07_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Con revestimiento interior o cielorraso del techo PORC;0.912;0.912;703.236
90;Tucumán;H__05_01_PORC;V__INCALCONS_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Calidad constructiva Satisfactoria PORC;0.938;0.938;656.450
90;Tucumán;H__05_01_PORC;H__19D_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Con teléfono de línea PORC;0.882;0.882;753.081
90;Tucumán;H__05_01_PORC;V__INMAT_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Calidad 1 PORC;0.942;0.942;644.925
90;Tucumán;H__13_01_PORC;H__10_01_PORC;De uso exclusivo del hogar PORC;HOGAR SI Tiene baño o letrina PORC;0.865;0.865;106.075
90;Tucumán;H__PROP_03_PORC;P__09_07_PORC;Inquilino PORC;Universitario PORC;0.876;0.876;118.570
90;Tucumán;H__19B_02_PORC;P__12_02_PORC;Sin computadora PORC;No utiliza computadora PORC;0.954;0.954;440.185
90;Tucumán;H__19B_02_PORC;P__09_02_PORC;Sin computadora PORC;Primario PORC;0.928;0.928;356.859
90;Tucumán;H__19B_02_PORC;H__19D_02_PORC;Sin computadora PORC;Sin teléfono de línea PORC;0.902;0.902;604.583
90;Tucumán;H__19B_02_PORC;H__07_02_PORC;Sin computadora PORC;Sin revestimiento interior o cielorraso del techo PORC;0.882;0.882;530.280
90;Tucumán;H__19B_02_PORC;H__05_01_PORC;Sin computadora PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;-0.860;0.860;-552.817
90;Tucumán;H__19B_02_PORC;H__14_01_PORC;Sin computadora PORC;Gas de red PORC;-0.871;0.871;-718.679
90;Tucumán;H__19B_02_PORC;H__19B_01_PORC;Sin computadora PORC;Con computadora PORC;-0.965;0.965;-476.096
90;Tucumán;H__19B_02_PORC;P__12_01_PORC;Sin computadora PORC;Si tiliza computadora PORC;-0.923;0.923;-425.712
90;Tucumán;H__19B_02_PORC;V__INCALCONS_01_PORC;Sin computadora PORC;Calidad constructiva Satisfactoria PORC;-0.863;0.863;-470.783
90;Tucumán;H__19B_02_PORC;H__19D_01_PORC;Sin computadora PORC;Con teléfono de línea PORC;-0.870;0.870;-579.648
90;Tucumán;H__19B_02_PORC;V__INMAT_01_PORC;Sin computadora PORC;Calidad 1 PORC;-0.851;0.851;-453.939
90;Tucumán;H__14_01_PORC;P__12_02_PORC;Gas de red PORC;No utiliza computadora PORC;-0.858;0.858;-652.191
90;Tucumán;H__14_01_PORC;P__09_02_PORC;Gas de red PORC;Primario PORC;-0.861;0.861;-545.052
90;Tucumán;H__14_01_PORC;H__19D_02_PORC;Gas de red PORC;Sin teléfono de línea PORC;-0.873;0.873;-963.888
90;Tucumán;H__14_01_PORC;H__05_01_PORC;Gas de red PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.864;0.864;914.196
90;Tucumán;H__14_01_PORC;H__19B_02_PORC;Gas de red PORC;Sin computadora PORC;-0.871;0.871;-718.679
90;Tucumán;H__14_01_PORC;H__19B_01_PORC;Gas de red PORC;Con computadora PORC;0.898;0.898;729.808
90;Tucumán;H__14_01_PORC;P__12_01_PORC;Gas de red PORC;Si tiliza computadora PORC;0.883;0.883;670.910
90;Tucumán;H__14_01_PORC;V__INCALCONS_01_PORC;Gas de red PORC;Calidad constructiva Satisfactoria PORC;0.883;0.883;793.674
90;Tucumán;H__14_01_PORC;H__19D_01_PORC;Gas de red PORC;Con teléfono de línea PORC;0.889;0.889;975.017
90;Tucumán;H__14_01_PORC;V__INMAT_01_PORC;Gas de red PORC;Calidad 1 PORC;0.874;0.874;767.497
90;Tucumán;H__19B_01_PORC;P__12_02_PORC;Con computadora PORC;No utiliza computadora PORC;-0.933;0.933;-424.323
90;Tucumán;H__19B_01_PORC;P__09_02_PORC;Con computadora PORC;Primario PORC;-0.913;0.913;-345.616
90;Tucumán;H__19B_01_PORC;H__19D_02_PORC;Con computadora PORC;Sin teléfono de línea PORC;-0.880;0.880;-581.220
90;Tucumán;H__19B_01_PORC;H__07_02_PORC;Con computadora PORC;Sin revestimiento interior o cielorraso del techo PORC;-0.866;0.866;-512.962
90;Tucumán;H__19B_01_PORC;H__05_01_PORC;Con computadora PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.903;0.903;571.628
90;Tucumán;H__19B_01_PORC;H__19B_02_PORC;Con computadora PORC;Sin computadora PORC;-0.965;0.965;-476.096
90;Tucumán;H__19B_01_PORC;H__14_01_PORC;Con computadora PORC;Gas de red PORC;0.898;0.898;729.808
90;Tucumán;H__19B_01_PORC;P__12_01_PORC;Con computadora PORC;Si tiliza computadora PORC;0.961;0.961;436.860
90;Tucumán;H__19B_01_PORC;P__09_07_PORC;Con computadora PORC;Universitario PORC;0.864;0.864;238.189
90;Tucumán;H__19B_01_PORC;H__07_01_PORC;Con computadora PORC;Con revestimiento interior o cielorraso del techo PORC;0.883;0.883;522.870
90;Tucumán;H__19B_01_PORC;V__INCALCONS_01_PORC;Con computadora PORC;Calidad constructiva Satisfactoria PORC;0.897;0.897;482.005
90;Tucumán;H__19B_01_PORC;H__19D_01_PORC;Con computadora PORC;Con teléfono de línea PORC;0.901;0.901;591.127
90;Tucumán;H__19B_01_PORC;V__INMAT_01_PORC;Con computadora PORC;Calidad 1 PORC;0.887;0.887;465.895
90;Tucumán;P__12_01_PORC;P__12_02_PORC;Si tiliza computadora PORC;No utiliza computadora PORC;-0.959;0.959;-407.648
90;Tucumán;P__12_01_PORC;P__09_02_PORC;Si tiliza computadora PORC;Primario PORC;-0.921;0.921;-326.128
90;Tucumán;P__12_01_PORC;H__19D_02_PORC;Si tiliza computadora PORC;Sin teléfono de línea PORC;-0.885;0.885;-546.340
90;Tucumán;P__12_01_PORC;H__05_01_PORC;Si tiliza computadora PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.894;0.894;528.985
90;Tucumán;P__12_01_PORC;H__19B_02_PORC;Si tiliza computadora PORC;Sin computadora PORC;-0.923;0.923;-425.712
90;Tucumán;P__12_01_PORC;H__14_01_PORC;Si tiliza computadora PORC;Gas de red PORC;0.883;0.883;670.910
90;Tucumán;P__12_01_PORC;H__19B_01_PORC;Si tiliza computadora PORC;Con computadora PORC;0.961;0.961;436.860
90;Tucumán;P__12_01_PORC;H__07_01_PORC;Si tiliza computadora PORC;Con revestimiento interior o cielorraso del techo PORC;0.860;0.860;476.486
90;Tucumán;P__12_01_PORC;V__INCALCONS_01_PORC;Si tiliza computadora PORC;Calidad constructiva Satisfactoria PORC;0.881;0.881;442.647
90;Tucumán;P__12_01_PORC;H__19D_01_PORC;Si tiliza computadora PORC;Con teléfono de línea PORC;0.909;0.909;557.488
90;Tucumán;P__12_01_PORC;V__INMAT_01_PORC;Si tiliza computadora PORC;Calidad 1 PORC;0.870;0.870;427.368
90;Tucumán;V__INCALSERV_01_PORC;H__12_01_PORC;Calidad de Servicios Basicos Satisfactorio PORC;A red publica (cloaca) PORC;0.981;0.981;1442.839
90;Tucumán;H__19A_01_PORC;H__19A_02_PORC;Con Heladera PORC;Sin Heladera PORC;-0.921;0.921;-197.005
90;Tucumán;P__09_07_PORC;H__PROP_03_PORC;Universitario PORC;Inquilino PORC;0.876;0.876;118.570
90;Tucumán;P__09_07_PORC;H__19B_01_PORC;Universitario PORC;Con computadora PORC;0.864;0.864;238.189
90;Tucumán;H__12_02_PORC;V__INCALSERV_02_PORC;A cámara séptica y pozo ciego PORC;Calidad de Servicios Basicos Basico PORC;0.877;0.877;340.826
90;Tucumán;H__07_01_PORC;H__07_02_PORC;Con revestimiento interior o cielorraso del techo PORC;Sin revestimiento interior o cielorraso del techo PORC;-0.976;0.976;-704.570
90;Tucumán;H__07_01_PORC;H__05_01_PORC;Con revestimiento interior o cielorraso del techo PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.912;0.912;703.236
90;Tucumán;H__07_01_PORC;H__19B_01_PORC;Con revestimiento interior o cielorraso del techo PORC;Con computadora PORC;0.883;0.883;522.870
90;Tucumán;H__07_01_PORC;P__12_01_PORC;Con revestimiento interior o cielorraso del techo PORC;Si tiliza computadora PORC;0.860;0.860;476.486
